NodeIdentifier1,NodeIdentifier2,InTestSet
PKCA,NLGN4X_T707,False
PAK1,NLRP3_S163,False
JNK1,NLRP3_S198,False
PAK1,NLRP3_S198,False
PKACA,NLRP3_S295,False
Akt1,NLRP3_S5,False
PAK1,NLRP3_T659,False
NEK6,NMDAR1_S890,False
CAMK2A,NMDAR2A_S1459,False
Fyn,NMDAR2A_Y1105,False
Fyn,NMDAR2A_Y1118,False
Src,NMDAR2A_Y1184,False
Fyn,NMDAR2A_Y1187,False
Fyn,NMDAR2A_Y1267,False
Src,NMDAR2A_Y1267,False
Src,NMDAR2A_Y1292,False
Fyn,NMDAR2A_Y1325,False
Src,NMDAR2A_Y1325,False
Src,NMDAR2A_Y1387,False
Src,NMDAR2A_Y1423,False
Fyn,NMDAR2A_Y943,False
PKACA,NMDAR2B_S1166,False
CAMK2A,NMDAR2B_S1303,False
DAPK1,NMDAR2B_S1303,False
PKCA,NMDAR2B_S1323,False
NME1,NME1_H118,False
NME1,NME1_S44,False
CDK1,NME1_T94,False
NME2,NME2_H118,False
PKCA,NMNAT1_S136,False
Fyn,NMT1_Y180,False
LYN,NMT1_Y180,False
CDK2,NOB1P_T121,False
CDK1,NOLC1_T607,False
CDK1,NOLC1_T610,False
ATR,NOT2_S101,False
CAMK4,NOVA2_S194,False
CAMK4,NOVA2_S25,False
CAMK4,NOVA2_T27,False
Fyn,NOX4_Y566,False
CAMK2A,NOX5 iso4_S475,False
PKCA,NOX5 iso4_S490,False
CAMK2A,NOX5 iso4_S498,False
ERK2,NOX5 iso4_S498,False
PKCA,NOX5 iso4_S498,False
PKCB,NOX5 iso4_S498,False
CAMK2A,NOX5 iso4_S502,False
CAMK2A,NOX5 iso4_S659,False
CAMK2A,NOX5 iso4_T494,False
PKCA,NOX5 iso4_T494,False
PKCB,NOX5 iso4_T494,False
Abl,NOX5_Y476,False
Abl,NOX5_Y478,False
PKACA,NOXA1_S172,False
PKCA,NOXA1_S172,False
P38A,NOXA1_S239,False
ERK1,NOXA1_S282,False
P38A,NOXA1_S282,False
PKACA,NOXA1_S461,False
Src,NOXA1_Y110,False
CDK5,NOXA_S13,False
PKCA,NOXO1 iso3_S154,False
PKCA,NOXO1 iso3_T341,False
CDK2,NPAT_S1100,False
CDK2,NPAT_S775,False
CDK2,NPAT_S779,False
CDK2,NPAT_T1270,False
CDK2,NPAT_T1350,False
GRK2,NPFFR2_S519,False
GRK2,NPFFR2_S520,False
GRK2,NPFFR2_T516,False
GRK2,NPFFR2_T517,False
CK2A1,NPHP1_S121,False
CK2A1,NPHP1_S123,False
CK2A1,NPHP1_S126,False
Pyk2,NPHP1_Y349,False
Src,NPHP1_Y721,False
PKCA,NPHS1_T1125,False
Yes,NPHS1_Y1193,False
ATR,NPM1_S125,False
AurA,NPM1_S125,False
AurB,NPM1_S125,False
CK2A1,NPM1_S125,False
CDC7,NPM1_S137,False
PLK1,NPM1_S4,False
PLK2,NPM1_S4,False
PLK3,NPM1_S4,False
CDK1,NPM1_S70,False
CDK2,NPM1_S70,False
NEK2,NPM1_S70,False
CDC7,NPM1_T199,False
CDK1,NPM1_T199,False
CDK2,NPM1_T199,False
CDK6,NPM1_T199,False
CDK1,NPM1_T219,False
CDK1,NPM1_T234,False
CDK2,NPM1_T234,False
CDK1,NPM1_T237,False
Akt1,NQO1_S40,False
Akt1,NQO1_T128,False
PKCZ,NR0B2_T55,False
GSK3B,NR1D1_S59,False
PKCA,NR1H4 iso2_S135,False
PKCA,NR1H4 iso2_S154,False
PKCZ,NR1H4 iso2_T442,False
Src,NR1H4_Y77,False
PKCA,NR1I3_T38,False
PKACA,NR5A2_S510,False
mTOR,NRBF2_S113,False
mTOR,NRBF2_S120,False
CDK2,NRF1_S102,False
CDK2,NRF1_S136,False
ATM,NRF1_T259,False
JNK1,NRF2_S215,False
GSK3B,NRF2_S344,False
GSK3B,NRF2_S347,False
AMPKA1,NRF2_S374,False
PKCI,NRF2_S40,False
PKCZ,NRF2_S40,False
AMPKA1,NRF2_S408,False
JNK1,NRF2_S408,False
AMPKA1,NRF2_S433,False
CDK5,NRF2_S433,False
JNK1,NRF2_S577,False
PAK4,NRF2_T369,False
CDK5,NRF2_T439,False
FGR,NRF2_Y576,False
Src,NRF2_Y576,False
Yes,NRF2_Y576,False
PKCD,NRG1 iso6_S286,False
PAK1,NRIF3_S28,False
CDK2,NRIF3_S33,False
CDK2,NRIF3_S46,False
CASK,NRXN1 iso1_S424,False
CASK,NRXN1 iso1_S428,False
G11,NRas_S89,False
Src,NRas_Y32,False
AurB,NSBP1_S20,False
AurB,NSBP1_S24,False
CDK1,NSBP1_T31,False
CDK2,NSBP1_T31,False
CAMK2A,NSDDR_S782,False
CAMK2A,NSDDR_S808,False
CDK1,NSFL1C_S140,False
PKACA,NSFL1C_S176,False
LRRK2,NSF_T645,False
Fer,NSF_Y83,False
Fes,NSF_Y83,False
CDK1,NUCKS_S181,False
CDK2,NUCKS_S181,False
PLK1,NUDC_S274,False
PLK1,NUDC_S326,False
PKACA,NUDE1_S306,False
PKACA,NUDE1_T131,False
CDK1,NUDE1_T191,False
CDK5,NUDE1_T191,False
CDK1,NUDE1_T215,False
CDK1,NUDE1_T228,False
CDK2,NUDE1_T228,False
CDK1,NUDE1_T243,False
PKCZ,NUMB iso3_S265,False
PKCZ,NUMB iso3_S284,False
PKCZ,NUMB iso3_S7,False
PKCI,NUMB_S276,False
AAK1,NUMB_T102,False
ERK1,NUP153_S257,False
ERK2,NUP153_S257,False
Chk1,NUP153_S297,False
ERK1,NUP153_S320,False
ERK2,NUP153_S320,False
ERK2,NUP153_S334,False
ERK1,NUP153_S338,False
ERK2,NUP153_S338,False
ERK1,NUP153_S516,False
ERK2,NUP153_S516,False
ERK1,NUP153_S522,False
ERK2,NUP153_S522,False
ERK1,NUP153_S529,False
ERK2,NUP153_S529,False
ERK1,NUP153_T369,False
ERK2,NUP153_T369,False
ERK1,NUP153_T388,False
ERK1,NUP153_T413,False
ERK2,NUP153_T413,False
ERK2,NUP214_S1710,False
ERK1,NUP214_S1809,False
ERK2,NUP214_S1809,False
CDK1,NUP50_S221,False
ERK1,NUP50_S221,False
ERK2,NUP50_S221,False
ERK1,NUP50_S315,False
ERK2,NUP50_S315,False
P38G,NUP62_S272,False
P38G,NUP62_T269,False
NEK6,NUP98 iso2_S591,False
CDK1,NUP98 iso2_S606,False
CDK1,NUP98 iso2_T529,False
CDK1,NUP98 iso2_T536,False
CDK1,NUP98 iso2_T653,False
CDK2,NUP98_S612,False
ATM,NUSAP1_S124,False
AurA,NUSAP1_S240,False
AurB,NUSAP1_S240,False
CDK1,NUSAP1_T338,False
IKKA,Nik_S814,False
IKKA,Nik_S817,False
IKKA,Nik_S820,False
AurB,Nlp_S185,False
CDK1,Nlp_S185,False
AurB,Nlp_S448,False
AurB,Nlp_S585,False
CDK1,Nlp_S589,False
PLK1,Nlp_S686,False
PLK1,Nlp_S87,False
PLK1,Nlp_S88,False
PLK1,Nlp_T161,False
MAPKAPK2,Nogo iso2_S107,False
Fyn,Nogo_Y694,False
PLK1,Notch 1_S1791,False
CK2A1,Notch 1_S1900,False
PLK1,Notch 1_S2439,False
CDK19,Notch 1_S2513,False
CDK3,Notch 1_S2513,False
CDK8,Notch 1_S2513,False
CDK19,Notch 1_S2516,False
CDK3,Notch 1_S2516,False
CDK8,Notch 1_S2516,False
CDK3,Notch 1_T2511,False
CDK8,Notch 1_T2511,False
DYRK2,Notch 1_T2511,False
HIPK2,Notch 1_T2511,False
MEKK1,Notch 1_T2511,False
AurA,NuMA-1_S1883,False
AurA,NuMA-1_S1887,False
AurA,NuMA-1_S1969,False
AurB,NuMA-1_S1969,False
AurA,NuMA-1_S1991,False
AurA,NuMA-1_S2047,False
AurB,NuMA-1_S2047,False
AurA,NuMA-1_S2087,False
AurA,NuMA-1_T1804,False
AurA,NuMA-1_T1811,False
AurB,NuMA-1_T1811,False
AurA,NuMA-1_T1812,False
CDK1,NuMA-1_T2015,False
CDK1,NuMA-1_T2055,False
AurA,NuMA-1_T2084,False
CDK1,NuMA-1_T2106,False
Abl,NuMA-1_Y1774,False
CDK1,NuaK1_S445,False
PLK1,NuaK1_S476,False
Akt1,NuaK1_S600,False
LKB1,NuaK1_T211,False
NDR2,NuaK1_T211,False
LKB1,NuaK2_T208,False
CK2A1,Nur77_S152,False
Akt1,Nur77_S351,False
ERK2,Nur77_S431,False
JNK1,Nur77_S95,False
DNAPK,OBFC2B_S134,False
ATM,OBFC2B_T117,False
CDK1,ODF2 iso3_S796,False
PKACA,OFD1_S735,False
PKACA,OFD1_S899,False
CDK7,OGFOD1_S256,False
CDK9,OGFOD1_S256,False
CDK1,OGFR_S378,False
Chk1,OGT_S20,False
GSK3B,OGT_S3,False
GSK3B,OGT_S4,False
PKCB,ORAI1_S27,False
PKCB,ORAI1_S30,False
PKACA,ORAI1_S34,False
PKG1,ORAI1_S34,False
CDK2,ORC1L_S258,False
CDK2,ORC1L_S273,False
CDK2,ORC1L_T375,False
PLK1,ORC2_S188,False
CDK2,ORC2_T116,False
CDK1,OSBP2_S762,False
CK1A,OSBP2_S762,False
ERK1,OSBP2_S762,False
GSK3A,OSBP2_S762,False
GSK3B,OSBP2_S762,False
JNK1,OSBP2_S762,False
JNK3,OSBP2_S762,False
CDK1,OSBP2_S763,False
CK1A,OSBP2_S763,False
ERK1,OSBP2_S763,False
GSK3B,OSBP2_S763,False
JNK1,OSBP2_S763,False
CDK1,OSBP2_S766,False
CK1A,OSBP2_S766,False
GSK3A,OSBP2_S766,False
JNK1,OSBP2_S766,False
CDK1,OSBP2_S768,False
CK1A,OSBP2_S768,False
ERK1,OSBP2_S768,False
GSK3A,OSBP2_S768,False
GSK3B,OSBP2_S768,False
JNK1,OSBP2_S768,False
JNK3,OSBP2_S768,False
Chk1,OSBPL11_S189,False
PRKD1,OSBP_S240,False
WNK1,OSR1_S325,False
WNK1,OSR1_T185,False
p90RSK,OSTF1_S202,False
TGFBR1,OTUB1_S18,False
CK2A1,OTUD5_S177,False
PRKD1,OXTR_S261,False
DNAPK,Oct1_S141,False
DNAPK,Oct1_S143,False
DNAPK,Oct1_S147,False
DNAPK,Oct1_S167,False
DNAPK,Oct1_S232,False
AMPKA1,Oct1_S335,False
AMPKB1,Oct1_S335,False
DNAPK,Oct1_S78,False
DNAPK,Oct1_S81,False
DNAPK,Oct1_S85,False
DNAPK,Oct1_S88,False
DNAPK,Oct1_S92,False
DNAPK,Oct1_T100,False
DNAPK,Oct1_T162,False
DNAPK,Oct1_T226,False
DNAPK,Oct4_S111,False
ERK1,Oct4_S111,False
ERK2,Oct4_S111,False
MAPKAPK2,Oct4_S111,False
CDK7,Oct4_S12,False
PKACA,Oct4_S288,False
Pim1,Oct4_S288,False
Pim1,Oct4_S289,False
ERK2,Oct4_S355,False
DNAPK,Oct4_S93,False
MAPKAPK2,Oct4_S93,False
ERK2,Oct4_T118,False
PKACA,Oct7_S360,False
P38A,Oct7_S91,False
P38A,Oct7_S96,False
P38A,Oct7_T440,False
Etk,P130Cas_Y12,False
Src,P130Cas_Y128,False
Brk,P130Cas_Y165,False
FAK,P130Cas_Y165,False
FAK,P130Cas_Y410,False
Brk,P130Cas_Y664,False
PKCE,P311_S59,False
PKCZ,P311_S59,False
GRK2,P38A_T123,False
ASK1,P38A_T180,False
MEKK6,P38A_T180,False
MKK3,P38A_T180,False
MKK4,P38A_T180,False
MKK6,P38A_T180,False
ASK1,P38A_Y182,False
MEKK6,P38A_Y182,False
MKK3,P38A_Y182,False
MKK6,P38A_Y182,False
Ret,P38A_Y182,False
Fyn,P38A_Y323,False
Lck,P38A_Y323,False
ZAP70,P38A_Y323,False
P38B,P38B_S261,False
P38B,P38B_T241,False
MKK3,P38D_T180,False
MKK6,P38D_T180,False
MKK3,P38D_Y182,False
MKK6,P38D_Y182,False
P38G,P38G_S3,False
MKK6,P38G_T183,False
MKK6,P38G_Y185,False
PKCA,P70S6KB_S473,False
PKCB,P70S6KB_S473,False
PKCB iso2,P70S6KB_S473,False
PKCD,P70S6KB_S473,False
PKCE,P70S6KB_S473,False
PKCG,P70S6KB_S473,False
PKCI,P70S6KB_S473,False
PKCZ,P70S6KB_S473,False
Src,P70S6KB_Y45,False
CK2A1,PACS-1_S278,False
PAK6,PACSIN1_S346,False
PKCA,PACSIN2_S313,False
CLK2,PAGE4_S7,False
CLK2,PAGE4_S73,False
CLK2,PAGE4_S79,False
CLK2,PAGE4_S9,False
CLK2,PAGE4_T51,False
HIPK1,PAGE4_T51,False
CLK2,PAGE4_T71,False
CLK2,PAGE4_T85,False
CLK2,PAGE4_T94,False
Fyn,PAG_Y317,False
Src,PAG_Y317,False
PKACA,PAH_S16,False
CDK1,PAICS_S27,False
CDK2,PAICS_S27,False
MLK3,PAK1_S133,False
PAK1,PAK1_S144,False
CDK19,PAK1_S174,False
PAK1,PAK1_S199,False
MLK3,PAK1_S204,False
PAK1,PAK1_S204,False
PKG1 iso2,PAK1_S21,False
CK2A1,PAK1_S223,False
LKB1,PAK1_T109,False
PAK1,PAK1_T423,False
PDK1,PAK1_T423,False
Etk,PAK1_Y153,False
JAK2,PAK1_Y153,False
JAK2,PAK1_Y201,False
JAK2,PAK1_Y285,False
PAK2,PAK2_S141,False
PAK2,PAK2_S192,False
PAK2,PAK2_S197,False
AMPKA2,PAK2_S20,False
CDK12,PAK2_T134,False
PAK2,PAK2_T402,False
PAK4,PAK4_S474,False
PRKD1,PAK4_S474,False
PRKD1,PAK4_S99,False
PRKD2,PAK4_S99,False
PAK5,PAK5_S573,False
P38A,PAK6_S165,False
Src,PANX1_Y199,False
Akt1,PAPD4_S110,False
Akt1,PAPD4_S116,False
PKACA,PAPD4_S116,False
AMPKA1,PAQR3_T32,False
CK2A1,PAR-4_S231,False
ROCK1,PAR-4_T163,False
MARK2,PAR3-alpha_S144,False
MARK2,PAR3-alpha_S873,False
AurA,PAR3-alpha_S962,False
AurB,PAR3-alpha_S962,False
PKCI,PARD6A_S345,False
PKCZ,PARD6A_S345,False
PINK1,PARIS_S613,False
Abl,PARIS_Y137,False
CK1A,PARK2_S101,False
ULK1,PARK2_S108,False
CDK5,PARK2_S131,False
P38A,PARK2_S131,False
CK1A,PARK2_S378,False
PLK1,PARK2_S378,False
PINK1,PARK2_S65,False
AMPKA1,PARK2_S9,False
Abl,PARK2_Y143,False
MAPKAPK2,PARN_S557,False
CDK2,PARP10_T101,False
PLK1,PARP10_T601,False
AMPKA1,PARP1_S177,False
AMPKA2,PARP1_S177,False
ERK2,PARP1_S372,False
PKACA,PARP1_S465,False
CDK5,PARP1_S782,False
PKACA,PARP1_S782,False
CDK5,PARP1_S785,False
PKACA,PARP1_S785,False
CDK5,PARP1_S786,False
ERK2,PARP1_T373,False
Met,PARP1_Y907,False
Src,PARP1_Y992,False
ERK2,PARVA_S4,False
ERK2,PARVA_S8,False
mTOR,PASK_S949,False
mTOR,PASK_S953,False
mTOR,PASK_S956,False
PASK,PASK_T1161,False
PASK,PASK_T1165,False
PASK,PASK_T307,False
mTOR,PASK_T640,False
mTOR,PASK_T642,False
mTOR,PATL1_S179,False
mTOR,PATL1_S184,False
PLK1,PAX3-FOXO1_S503,False
CK2A1,PAX3_S205,False
AurA,PAX8_S209,False
AurA,PAX8_T277,False
CDK1,PBK_T9,False
Src,PBK_Y272,False
Met,PBK_Y74,False
IKKE,PBXIP1_S147,False
TBK1,PBXIP1_S147,False
ATR,PCAF_S264,False
Akt1,PCGF2_T334,False
Akt1,PCK1_S90,False
PLK4,PCM-1_S372,False
IGF1R,PCNA_Y133,False
EGFR,PCNA_Y211,False
IGF1R,PCNA_Y250,False
IGF1R,PCNA_Y60,False
PLK1,PCNT_S1235,False
PLK1,PCNT_S1241,False
PLK1,PCNT_T1209,False
FAM20C,PCSK7_S505,False
FAM20C,PCSK9_S47,False
GSK3B,PD-L1_S184,False
AMPKA1,PD-L1_S195,False
GSK3A,PD-L1_S279,False
AMPKA1,PD-L1_S283,False
GSK3B,PD-L1_T180,False
NEK2,PD-L1_T194,False
NEK2,PD-L1_T210,False
JAK1,PD-L1_Y112,False
MST4,PDCD10_S39,False
YSK1,PDCD10_S39,False
MST4,PDCD10_T43,False
YSK1,PDCD10_T43,False
Akt1,PDCD4_S457,False
p90RSK,PDCD4_S457,False
Akt1,PDCD4_S67,False
p70S6K,PDCD4_S67,False
p90RSK,PDCD4_S76,False
CK2A1,PDCD5_S119,False
PAK5,PDCD8_T281,False
PKACA,PDE10A iso2_T16,False
PKACA,PDE11A_S117,False
PKACA,PDE11A_S162,False
PKCA,PDE3A_S292,False
PKCA,PDE3A_S293,False
PKACA,PDE3A_S312,False
PKACA,PDE3A_S428,False
PKCA,PDE3A_S428,False
PKCA,PDE3A_S438,False
PKCA,PDE3A_S492,False
PKACA,PDE3B_S296,False
PKACA,PDE3B_S318,False
PKACA,PDE3B_S73,False
PKACA,PDE4A_S145,False
ERK2,PDE4B iso2_S487,False
PKACA,PDE4B_S133,False
ERK2,PDE4B_S659,False
PKACA,PDE4C iso2_S13,False
ERK2,PDE4C iso2_S535,False
PKACA,PDE4D iso2_S13,False
PKACA,PDE4D iso2_S54,False
ERK1,PDE4D iso2_S579,False
ERK2,PDE4D iso2_S579,False
ERK2,PDE4D iso4_S490,False
ERK2,PDE4D iso5_S413,False
PKACA,PDE4D iso6_S126,False
MAPKAPK2,PDE4D iso6_S133,False
ERK1,PDE4D iso6_S651,False
PKACA,PDE4D iso7_S126,False
PKACA,PDE5A_S102,False
PKG1,PDE5A_S102,False
PKACA,PDE8A_S359,False
PDGFRA,PDGFRA_Y1018,False
PDGFRA,PDGFRA_Y572,False
PDGFRA,PDGFRA_Y574,False
PDGFRB,PDGFRA_Y754,False
PDGFRA,PDGFRA_Y988,False
PKG2,PDGFRB_S254,False
PKG2,PDGFRB_S712,False
PDGFRB,PDGFRB_Y1021,False
PDGFRB,PDGFRB_Y562,False
PDGFRB,PDGFRB_Y579,False
PDGFRB,PDGFRB_Y581,False
Abl,PDGFRB_Y686,False
Arg,PDGFRB_Y686,False
PDGFRB,PDGFRB_Y740,False
PDGFRB,PDGFRB_Y751,False
PDGFRB,PDGFRB_Y763,False
PDGFRB,PDGFRB_Y771,False
PDGFRB,PDGFRB_Y775,False
PDGFRB,PDGFRB_Y778,False
PDGFRB,PDGFRB_Y857,False
Abl,PDGFRB_Y934,False
Abl,PDGFRB_Y970,False
PDHK1,PDHA1_S232,False
PDHK2,PDHA1_S232,False
PDHK4,PDHA1_S232,False
PDHK2,PDHA1_S293,False
PDHK4,PDHA1_S293,False
AMPKA1,PDHA1_S295,False
AMPKA2,PDHA1_S295,False
AMPKB1,PDHA1_S295,False
AMPKG2,PDHA1_S295,False
PDHK1,PDHA1_S300,False
PDHK2,PDHA1_S300,False
PDHK3,PDHA1_S300,False
PDHK4,PDHA1_S300,False
AMPKB1,PDHA1_S314,False
AMPKG2,PDHA1_S314,False
Src,PDHA1_Y289,False
FGFR1,PDHA1_Y301,False
FLT3,PDHA1_Y301,False
JAK2,PDHA1_Y301,False
PDHK1,PDHA2_S230,False
PDHK1,PDHA2_S291,False
PDHK2,PDHA2_S291,False
PDHK3,PDHA2_S291,False
PDHK1,PDHA2_S298,False
PDHK2,PDHA2_S298,False
PDHK3,PDHA2_S298,False
PDHK4,PDHA2_S298,False
PGK1,PDHK1_T338,False
Akt1,PDHK1_T346,False
Akt2,PDHK1_T346,False
FGFR1,PDHK1_Y136,False
Abl,PDHK1_Y243,False
FGFR1,PDHK1_Y243,False
FLT3,PDHK1_Y243,False
JAK2,PDHK1_Y243,False
CK2A1,PDIA6_S22,False
CK2A1,PDIA6_S428,False
PDK1,PDK1_S241,False
PKCT,PDK1_S241,False
PDK1,PDK1_S25,False
ASK1,PDK1_S394,False
PDK1,PDK1_S396,False
PDK1,PDK1_S410,False
PKCT,PDK1_S64,False
CDK1,PDK1_T354,False
PDK1,PDK1_T513,False
IGF1R,PDK1_Y373,False
Src,PDK1_Y373,False
IGF1R,PDK1_Y376,False
Src,PDK1_Y376,False
Ret,PDK1_Y9,False
EGFR,PDP1_Y381,False
FGFR1,PDP1_Y381,False
FGFR1,PDP1_Y94,False
ERK2,PDX1_S61,False
JNK2,PDX1_S61,False
P38A,PDX1_S61,False
ERK2,PDX1_S66,False
JNK2,PDX1_S66,False
P38A,PDX1_S66,False
DNAPK,PDX1_T11,False
PKACA,PDZK1_S505,False
LYN,PEAK1_Y635,False
Fyn,PECAM-1_Y690,False
Fyn,PECAM-1_Y713,False
Lck,PECAM-1_Y713,False
CK2A1,PEDF_S114,False
PKACA,PEDF_S227,False
CK2A1,PEDF_S24,False
IRAK1,PELI1_S125,False
IKKE,PELI1_S293,False
IRAK1,PELI1_S293,False
IRAK4,PELI1_S293,False
DAPK1,PELI1_S39,False
IRAK1,PELI1_S70,False
IRAK4,PELI1_S70,False
IKKE,PELI1_S76,False
IRAK1,PELI1_S76,False
IRAK4,PELI1_S76,False
TBK1,PELI1_S76,False
IRAK1,PELI1_S78,False
IRAK4,PELI1_S82,False
IRAK1,PELI1_T127,False
IRAK4,PELI1_T127,False
IKKE,PELI1_T288,False
IRAK1,PELI1_T288,False
IRAK4,PELI1_T288,False
TBK1,PELI1_T288,False
IKKE,PELI1_T80,False
IRAK1,PELI1_T80,False
IRAK4,PELI1_T80,False
IRAK1,PELI1_T86,False
IRAK4,PELI1_T86,False
IRAK1,PELI2_T290,False
ATM,PELP1_S1033,False
ATR,PELP1_S1033,False
DNAPK,PELP1_S1033,False
CDK2,PELP1_S477,False
CDK4,PELP1_S477,False
CDK2,PELP1_S991,False
Src,PELP1_Y920,False
CK1E,PER2_S480,False
CK1D,PER2_S662,False
CK1E,PER2_S662,False
CK1D,PER2_S665,False
CK2A1,PER2_S696,False
CK2A1,PER2_S700,False
AMPKA1,PERK_S715,False
AMPKA1,PERK_S856,False
JAK1,PERK_Y585,False
JAK1,PERK_Y619,False
CDK1,PEX14_S232,False
ATM,PEX5_S141,False
AMPKA1,PFKFB2_S466,False
Akt1,PFKFB2_S466,False
PKACA,PFKFB2_S466,False
Akt1,PFKFB2_S483,False
IKKB,PFKFB3_S269,False
AMPKA1,PFKFB3_S461,False
Akt1,PFKFB3_S461,False
PKACA,PFKFB3_S461,False
PKCA,PFKFB3_S461,False
CDK6,PFKFB3_S467,False
Pim2,PFKFB3_S478,False
ULK1,PFKM_S74,False
ULK1,PFKM_S762,False
EGFR,PFKP_Y64,False
NME1,PGAM1_H11,False
PAK1,PGAM1_S118,False
PAK1,PGAM1_S23,False
P38A,PGC-1 alpha_S266,False
P38A,PGC-1 alpha_T263,False
P38A,PGC-1 alpha_T299,False
Fyn,PGD_Y481,False
ERK2,PGK1_S203,False
CK2A1,PGK1_S256,False
PDK1,PGK1_T243,False
PGK1,PGK1_Y324,False
PAK1,PGM1_T467,False
CDK5,PHACTR3_S318,False
Akt1,PHB_T258,False
ATR,PHF14_S294,False
Akt1,PHF20_S265,False
Akt1,PHF20_S291,False
CDKL5,PHF23_S400,False
PKACA,PHF2_S1056,False
PKACA,PHF2_S757,False
PKACA,PHF2_S899,False
Chk1,PHF2_S929,False
PKACA,PHF2_S954,False
CDK1,PHF8_S120,False
CDK1,PHF8_S69,False
CK2A1,PHF8_S854,False
Chk1,PHF8_S904,False
PKCZ,PHGDH_S55,False
PKCZ,PHGDH_T57,False
PKCZ,PHGDH_T78,False
AurA,PHLDA1_S95,False
CK1A,PHLPP_S1359,False
GSK3B,PHLPP_S1359,False
CK1A,PHLPP_S1379,False
GSK3B,PHLPP_S1379,False
CK1A,PHLPP_S1381,False
GSK3B,PHLPP_S1381,False
CDK1,PHLPP_S317,False
CDK1,PHLPP_S321,False
CDK1,PHLPP_S324,False
CDK1,PHLPP_S335,False
CDK1,PHLPP_S345,False
CDK1,PHLPP_S412,False
CDK1,PHLPP_S425,False
CDK1,PHLPP_S450,False
CK1A,PHLPP_T1363,False
GSK3B,PHLPP_T1363,False
CDK1,PHLPP_T409,False
CDK1,PHLPP_T451,False
PKACA,PHOX2A_S153,False
GSK3B,PIAS1_S13,False
GSK3B,PIAS1_S17,False
CK2A1,PIAS1_S467,False
CK2A1,PIAS1_S468,False
AMPKA1,PIAS1_S510,False
MAPKAPK2,PIAS1_S522,False
PKCZ,PIAS4_S18,False
CDK1,PICH_T1063,False
PLK1,PICH_T1063,False
GSK3B,PICK1_S342,False
ATM,PIDD_T788,False
CDK1,PIK3C2A_S259,False
ULK1,PIK3C3_S249,False
ULK3,PIK3C3_S249,False
CDK1,PIK3C3_T159,False
CDK5,PIK3C3_T668,False
PIK3CB,PIK3CB_S1070,False
PIK3CD,PIK3CD_S1039,False
PIK3CG,PIK3CG_S1101,False
PKCB,PIK3CG_S582,False
PKACA,PIK3CG_T1024,False
PRKD1,PIK3R1_S154,False
QIK,PIK3R1_S154,False
QIK,PIK3R1_S541,False
CK2A1,PIK3R1_S608,False
PIK3CA,PIK3R1_S608,False
PKACA,PIK3R1_S83,False
Ret,PIK3R1_Y203,False
INSR,PIK3R1_Y580,False
INSR,PIK3R1_Y607,False
Akt1,PIK3R6_T607,False
PRKD2,PIK4CB iso2_S294,False
CDK1,PIK4CB_S266,False
PRKD1,PIK4CB_S294,False
Akt1,PIKFYVE_S318,False
SGK1,PIKFYVE_S318,False
ERK2,PIMT_S298,False
JNK1,PIN1_S115,False
MLK3,PIN1_S138,False
AurA,PIN1_S16,False
PKACA,PIN1_S16,False
PLK1,PIN1_S65,False
DAPK1,PIN1_S71,False
CK2A1,PIN4_S19,False
AMPKA2,PINK1_S228,False
PINK1,PINK1_S228,False
AMPKA2,PINK1_S284,False
PINK1,PINK1_S402,False
AMPKA2,PINK1_S495,False
PINK1,PINK1_T257,False
MARK2,PINK1_T313,False
PLK1,PINX1_S110,False
PLK1,PINX1_S117,False
PLK1,PINX1_S226,False
PLK1,PINX1_T141,False
PLK1,PINX1_T317,False
PRKD1,PIP4K2A_T376,False
P38A,PIP4K2B_S326,False
mTOR,PIP4K2C_S324,False
mTOR,PIP4K2C_S328,False
Syk,PIP5K1B_Y105,False
PDK1,PIP5K1C_S448,False
PRKD1,PIP5K1C_S448,False
CDK5,PIP5K1C_S453,False
Akt1,PIP5K1C_S555,False
Akt2,PIP5K1C_S555,False
p70S6K,PIP5K1C_S555,False
CDK1,PIP5K1C_S650,False
CDK5,PIP5K1C_S650,False
ERK1,PIP5K1C_S650,False
p70S6K,PIP5K1C_T553,False
Src,PIP5K1C_Y649,False
PKCA,PITPNC1_S274,False
PKCA,PITPNC1_S299,False
ERK2,PITPNM1_T1223,False
CDK1,PITPNM1_T287,False
ERK2,PITPNM1_T794,False
PKACA,PJA2_S342,False
PKACA,PJA2_T389,False
PKACA,PKACA_S339,False
PDK1,PKACA_T198,False
PKACA,PKACA_T198,False
Fyn,PKACA_Y70,False
PKG1,PKAR1A_S101,False
CDK16,PKAR1A_S83,False
CDK2,PKAR1A_S83,False
PKACA,PKAR2B_S114,False
MST2,PKCA_S226,False
MST2,PKCA_T228,False
PKCB iso2,PKCB iso2_S660,False
BVR,PKCB_T500,False
PKCD,PKCD_S299,False
PKCD,PKCD_S302,False
PKCD,PKCD_S304,False
PKCD,PKCD_S503,False
PKCD,PKCD_S645,False
PKCD,PKCD_T141,False
PKCD,PKCD_T218,False
PKCD,PKCD_T295,False
PDK1,PKCD_T507,False
Src,PKCD_Y313,False
Src,PKCD_Y334,False
Fer,PKCD_Y374,False
PKCA,PKCE_S234,False
PKCE,PKCE_S234,False
PKCA,PKCE_S316,False
PKCE,PKCE_S316,False
GSK3B,PKCE_S346,False
P38A,PKCE_S350,False
P38B,PKCE_S350,False
PKCA,PKCE_S368,False
